MaxNormIw,BatchSize,AvgDiscRet,eRenyi2,MaxVanillaIw,ESSClassic,AvgEpLen,AvgVanillaIw,VarVanillaIw,VarNormIw,VarDiscRet,AvgNormIw,VarJ,Bound,MinVanillaIw,AvgRet,MinNormIw,VarRet,ESSRenyi,VanillaAvgRet,J
0.0021851223,500,4997.419576182528,1.0038878,1.0915416,497.99816512359484,499.752,0.9990669,0.004020356,1.6111478e-08,3125.538236720454,0.002,35.378956,4809.78,0.6323983,4997.419576182528,0.0012659779,3125.538236720454,498.06364184006094,4997.419576182528,4998.3374
0.002,500,4999.922945362859,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005482361351968305,0.0020000003,0.07397588,4811.731,1.0,4999.922945362859,0.002,0.005482361351968305,500.0,4999.922945362859,4999.9233
0.0021876965,500,4996.767344500046,1.0063121,1.0985816,497.45609344646556,499.686,1.0043272,0.005168417,2.0495902e-08,4994.280820093932,0.002,34.27614,4809.6113,0.48709628,4996.767344500046,0.00096999516,4994.280820093932,496.86373060517974,4996.767344500046,4998.3965
0.002,500,4999.928033541938,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004795326907607397,0.0020000003,0.06917277,4811.736,1.0,4999.928033541938,0.002,0.004795326907607397,500.0,4999.928033541938,4999.928
0.0020061668,500,4999.927694699243,1.0000013,1.0031018,499.99901532032897,500.0,1.0000184,1.9345648e-06,7.73796e-12,0.006015569677922536,0.002,0.077380404,4811.736,0.9920518,4999.927694699243,0.001984067,0.006015569677922536,499.9993443497672,4999.927694699243,4999.928
0.0020044413,500,4999.916272013619,1.000003,1.0021553,499.9987343983915,500.0,0.99993473,2.5153397e-06,1.0062658e-11,0.008597474968761905,0.002,0.092301264,4811.725,0.9888091,4999.916272013619,0.0019777473,0.008597474968761905,499.9985098883215,4999.916272013619,4999.9175
0.002,500,4999.92416498487,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.00644135333724707,0.0020000003,0.08017394,4811.7324,1.0,4999.92416498487,0.002,0.00644135333724707,500.0,4999.92416498487,4999.925
0.002,500,4999.9257882749325,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005426468219869697,0.0020000003,0.07359196,4811.7344,1.0,4999.9257882749325,0.002,0.005426468219869697,500.0,4999.9257882749325,4999.927
0.002,500,4999.927273884259,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005750727685725269,0.0020000003,0.07575977,4811.7354,1.0,4999.927273884259,0.002,0.005750727685725269,500.0,4999.927273884259,4999.9277
0.002,500,4999.922744161883,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005921534077240394,0.0020000003,0.07687951,4811.7314,1.0,4999.922744161883,0.002,0.005921534077240394,500.0,4999.922744161883,4999.924
0.002,500,4999.924332153579,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005915540043450819,0.0020000003,0.07683785,4811.733,1.0,4999.924332153579,0.002,0.005915540043450819,500.0,4999.924332153579,4999.9253
0.0020012185,500,4999.927224834466,1.0,1.0006167,500.00003189893897,500.0,1.0000074,3.798248e-08,1.5192729e-13,0.005127375638355626,0.0019999999,0.0715278,4811.7354,0.99885505,4999.927224834466,0.0019976953,0.005127375638355626,500.0,4999.927224834466,4999.9277
0.002,500,4999.925920640979,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005249587658443823,0.0020000003,0.07238079,4811.734,1.0,4999.925920640979,0.002,0.005249587658443823,500.0,4999.925920640979,4999.9263
0.002,500,4999.927435666557,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005592804758391044,0.0020000003,0.0747063,4811.7354,1.0,4999.927435666557,0.002,0.005592804758391044,500.0,4999.927435666557,4999.9277
0.002,500,4999.923144713791,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.006069274737211444,0.0020000003,0.07782161,4811.7314,1.0,4999.923144713791,0.002,0.006069274737211444,500.0,4999.923144713791,4999.924
0.002,500,4999.9283624456675,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005458447904358765,0.0020000003,0.07380055,4811.737,1.0,4999.9283624456675,0.002,0.005458447904358765,500.0,4999.9283624456675,4999.929
0.002,500,4999.927492876734,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004950121635437417,0.0020000003,0.070285074,4811.736,1.0,4999.927492876734,0.002,0.004950121635437417,500.0,4999.927492876734,4999.928
0.0028759318,500,4989.948497317312,1.00485,1.4392221,497.51804146738027,499.004,1.0008736,0.0050075026,1.999506e-08,49799.15840492539,0.0019999999,201.72403,4802.2534,0.90465456,4989.948497317312,0.00180773,49799.15840492539,497.58668965475516,4989.948497317312,4990.9014
0.002,500,4999.926145946475,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0054317370404432675,0.0020000003,0.073623545,4811.7344,1.0,4999.926145946475,0.002,0.0054317370404432675,500.0,4999.926145946475,4999.927
0.0026400972,500,4989.944179070826,1.0090822,1.3169637,495.10067328836317,499.004,0.997663,0.009868991,3.966112e-08,49799.07197958537,0.0020000003,183.93959,4802.6484,0.60551405,4989.944179070826,0.0012138649,49799.07197958537,495.4997728828637,4989.944179070826,4991.6934
0.002,500,4999.9267895477005,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0056558130413296714,0.0020000003,0.07513434,4811.735,1.0,4999.9267895477005,0.002,0.0056558130413296714,500.0,4999.9267895477005,4999.9272
0.002,500,4999.925564740618,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0057921044078346135,0.0020000003,0.07603048,4811.734,1.0,4999.925564740618,0.002,0.0057921044078346135,500.0,4999.925564740618,4999.9263
0.002,500,4999.930377287127,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005233156970400536,0.0020000003,0.07227113,4811.739,1.0,4999.930377287127,0.002,0.005233156970400536,500.0,4999.930377287127,4999.931
0.002515318,500,4989.947303335492,1.0088533,1.2627153,495.7338050787716,499.004,1.0040203,0.008692647,3.4492686e-08,49799.14431175658,0.002,183.82172,4802.6797,0.60342556,4989.947303335492,0.0012020186,49799.14431175658,495.6121885293118,4989.947303335492,4991.703
0.002,500,4999.927705651686,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005288027142466966,0.0020000003,0.07264499,4811.736,1.0,4999.927705651686,0.002,0.005288027142466966,500.0,4999.927705651686,4999.928
0.0020020742,500,4999.928225057235,1.0000024,1.001057,499.9997734912586,500.0,1.0000199,5.8204967e-07,2.3281086e-12,0.00510367813342555,0.0019999999,0.07132986,4811.7363,0.9956016,4999.928225057235,0.0019911635,0.00510367813342555,499.99880790994666,4999.928225057235,4999.9287
0.002,500,4999.928423082587,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005426174526373026,0.0020000003,0.07358704,4811.7363,1.0,4999.928423082587,0.002,0.005426174526373026,500.0,4999.928423082587,4999.9287
0.002,500,4999.928740584336,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004941576950905618,0.0020000003,0.07023786,4811.737,1.0,4999.928740584336,0.002,0.004941576950905618,500.0,4999.928740584336,4999.929
0.002,500,4999.9279431110435,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004481368839434692,0.0020000003,0.06688061,4811.736,1.0,4999.9279431110435,0.002,0.004481368839434692,500.0,4999.9279431110435,4999.928
0.002,500,4999.927816884176,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.00517509388830997,0.0020000003,0.07188056,4811.736,1.0,4999.927816884176,0.002,0.00517509388830997,500.0,4999.927816884176,4999.928
0.002,500,4999.92562151518,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.00534234693817471,0.0020000003,0.07303307,4811.734,1.0,4999.92562151518,0.002,0.00534234693817471,500.0,4999.92562151518,4999.9263
0.002,500,4999.92395217769,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005787465302363029,0.0020000003,0.07599636,4811.732,1.0,4999.92395217769,0.002,0.005787465302363029,500.0,4999.92395217769,4999.9243
0.002,500,4999.931418841457,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005904039754594458,0.0020000003,0.07676327,4811.7397,1.0,4999.931418841457,0.002,0.005904039754594458,500.0,4999.931418841457,4999.932
0.00200737,500,4999.9325371811465,1.0000035,1.0038093,499.99805512971534,500.0,1.0001237,3.8882163e-06,1.5549013e-11,0.004609794865305681,0.002,0.06775996,4811.7407,0.9914546,4999.9325371811465,0.0019826638,0.004609794865305681,499.9982714712772,4999.9325371811465,4999.933
0.002,500,4999.933067292435,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004806939545044037,0.0020000003,0.06926298,4811.741,1.0,4999.933067292435,0.002,0.004806939545044037,500.0,4999.933067292435,4999.9336
0.0020051831,500,4999.927062715422,1.0000021,1.0026411,499.9988627374981,500.0,1.0000495,2.3206749e-06,9.28177e-12,0.005038497912412032,0.002,0.070866235,4811.736,0.99263626,4999.927062715422,0.0019851744,0.005038497912412032,499.9989271186962,4999.927062715422,4999.928
0.0020022446,500,4999.923246476106,1.0,1.0011169,499.9999241003388,500.0,0.99999464,6.2470555e-08,2.498846e-13,0.005469335380657327,0.002,0.07387694,4811.7314,0.9991828,4999.923246476106,0.0019983763,0.005469335380657327,500.0,4999.923246476106,4999.924
0.002008705,500,4999.92694387784,1.0000006,1.0043635,499.9987709334699,500.0,1.0000111,2.599821e-06,1.0399073e-11,0.005021902327675775,0.002,0.07074831,4811.7354,0.9944205,4999.92694387784,0.001988819,0.005021902327675775,499.99970197695376,4999.92694387784,4999.9277
0.002,500,4999.929079110685,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004857609364438804,0.0020000003,0.069630034,4811.7373,1.0,4999.929079110685,0.002,0.004857609364438804,500.0,4999.929079110685,4999.9297
0.002,500,4999.929512519892,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0047260510320111205,0.0020000003,0.068676025,4811.7373,1.0,4999.929512519892,0.002,0.0047260510320111205,500.0,4999.929512519892,4999.9297
0.002,500,4999.929867958145,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.004807403713737863,0.0020000003,0.06927126,4811.7383,1.0,4999.929867958145,0.002,0.004807403713737863,500.0,4999.929867958145,4999.9307
0.002,500,4999.924808109588,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005226375151503144,0.0020000003,0.072216794,4811.733,1.0,4999.924808109588,0.002,0.005226375151503144,500.0,4999.924808109588,4999.9253
0.002,500,4999.931422781234,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005415029399993188,0.0020000003,0.073520176,4811.7393,1.0,4999.931422781234,0.002,0.005415029399993188,500.0,4999.931422781234,4999.9316
0.002,500,4999.925629570841,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005584840074805399,0.0020000003,0.074664645,4811.734,1.0,4999.925629570841,0.002,0.005584840074805399,500.0,4999.925629570841,4999.9263
0.002,500,4999.928736084402,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005176237149555122,0.0020000003,0.07187393,4811.7373,1.0,4999.928736084402,0.002,0.005176237149555122,500.0,4999.928736084402,4999.9297
0.002,500,4999.928427543236,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005321798632671785,0.0020000003,0.072869666,4811.7363,1.0,4999.928427543236,0.002,0.005321798632671785,500.0,4999.928427543236,4999.9287
0.002,500,4999.92586614213,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0055897293718683945,0.0020000003,0.07470284,4811.734,1.0,4999.92586614213,0.002,0.0055897293718683945,500.0,4999.92586614213,4999.9263
0.002,500,4999.92974796628,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005618149838200599,0.0020000003,0.0748822,4811.738,1.0,4999.92974796628,0.002,0.005618149838200599,500.0,4999.92974796628,4999.93
0.002,500,4999.925159232915,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005140110228766141,0.0020000003,0.07161373,4811.7334,1.0,4999.925159232915,0.002,0.005140110228766141,500.0,4999.925159232915,4999.926
0.002442753,500,4989.949232427029,1.0207729,1.2253553,489.66340024587055,499.004,1.0032576,0.021289986,8.460781e-08,49799.17226918132,0.0019999999,115.29978,4804.637,0.2934851,4989.949232427029,0.0005850643,49799.17226918132,489.8248997064534,4989.949232427029,4994.774
0.0020023969,500,4999.928126568971,1.0000004,1.0012424,499.9996816719876,500.0,1.000044,5.9366306e-07,2.3744338e-12,0.005950433928729458,0.002,0.076993994,4811.7363,0.9957964,4999.928126568971,0.0019915053,0.005950433928729458,499.9998211861296,4999.928126568971,4999.9287
0.0020065443,500,4999.928267274741,1.000004,1.0032496,499.99887048764265,500.0,0.9999775,2.18277e-06,8.731463e-12,0.005215258669434792,0.002,0.072065644,4811.7363,0.9946527,4999.928267274741,0.00198935,0.005215258669434792,499.99797345029145,4999.928267274741,4999.9287
0.002,500,4999.92766281897,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.00493204611260332,0.0020000003,0.07015984,4811.736,1.0,4999.92766281897,0.002,0.00493204611260332,500.0,4999.92766281897,4999.928
0.002,500,4999.929288850541,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005038723551134542,0.0020000003,0.07091992,4811.7373,1.0,4999.929288850541,0.002,0.005038723551134542,500.0,4999.929288850541,4999.9297
0.0020086337,500,4999.921117997172,1.000006,1.0042114,499.9967635601534,500.0,0.9998951,6.5049085e-06,2.6025125e-11,0.006250387889495314,0.002,0.07879484,4811.729,0.989264,4999.921117997172,0.0019787357,0.006250387889495314,499.9970197855247,4999.921117997172,4999.922
0.0020251598,500,4999.932753898865,1.0000092,1.0127571,499.99467285080465,500.0,1.000175,1.0646571e-05,4.257139e-11,0.004343838978539336,0.002,0.065762475,4811.7407,0.9863929,4999.932753898865,0.0019724406,0.004343838978539336,499.99541048448,4999.932753898865,4999.9336
0.002000718,500,4999.92754645354,1.0,1.0003666,499.9998980726025,500.0,1.0000075,3.6253827e-08,1.4501468e-13,0.005273907109202087,0.0019999999,0.07254804,4811.736,0.9990918,4999.92754645354,0.0019981684,0.005273907109202087,500.0,4999.92754645354,4999.928
0.002,500,4999.92634369194,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005781368487379499,0.0020000003,0.07596656,4811.7344,1.0,4999.92634369194,0.002,0.005781368487379499,500.0,4999.92634369194,4999.927
0.002,500,4999.925983349232,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005711536959820355,0.0020000003,0.07550763,4811.7344,1.0,4999.925983349232,0.002,0.005711536959820355,500.0,4999.925983349232,4999.927
0.002,500,4999.9284975865185,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005136601599582726,0.0020000003,0.071594365,4811.7363,1.0,4999.9284975865185,0.002,0.005136601599582726,500.0,4999.9284975865185,4999.9287
0.002,500,4999.931268973507,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.0049436872353897906,0.0020000003,0.070245765,4811.7393,1.0,4999.931268973507,0.002,0.0049436872353897906,500.0,4999.931268973507,4999.9316
0.002,500,4999.929148828873,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005122779660141546,0.0020000003,0.0715122,4811.7373,1.0,4999.929148828873,0.002,0.005122779660141546,500.0,4999.929148828873,4999.9297
0.002,500,4999.930291092149,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005181707203872691,0.0020000003,0.07192497,4811.7383,1.0,4999.930291092149,0.002,0.005181707203872691,500.0,4999.930291092149,4999.9307
0.002,500,4999.922050719317,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005554813062012549,0.0020000003,0.074454375,4811.73,1.0,4999.922050719317,0.002,0.005554813062012549,500.0,4999.922050719317,4999.9224
0.002,500,4999.927200970346,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.00605835812415878,0.0020000003,0.07775763,4811.735,1.0,4999.927200970346,0.002,0.00605835812415878,500.0,4999.927200970346,4999.9272
0.0020066074,500,4999.926612637943,1.0000015,1.003354,499.9989612891567,500.0,1.0000501,2.0413956e-06,8.164785e-12,0.006251922506214767,0.0019999999,0.07887938,4811.7354,0.99449354,4999.926612637943,0.0019888876,0.006251922506214767,499.99922514081874,4999.926612637943,4999.9277
0.002,500,4999.9302491712,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005628552186280178,0.0020000003,0.07494297,4811.7383,1.0,4999.9302491712,0.002,0.005628552186280178,500.0,4999.9302491712,4999.9307
0.002,500,4999.928785811685,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005121846767958197,0.0020000003,0.07150058,4811.737,1.0,4999.928785811685,0.002,0.005121846767958197,500.0,4999.928785811685,4999.929
0.0021613487,500,4997.852242195726,1.0035918,1.0788238,498.0138457198369,499.794,0.9982876,0.0039824685,1.5984572e-08,2163.5591728078657,0.002,26.436773,4810.221,0.5674618,4997.852242195726,0.0011368704,2163.5591728078657,498.2105393943843,4997.852242195726,4998.751
0.0020009861,500,4999.929276866814,1.0,1.0005045,499.99996585712927,500.0,1.0000114,4.1719197e-08,1.6687407e-13,0.004699373344330357,0.002,0.06847781,4811.738,0.9988177,4999.929276866814,0.0019976124,0.004699373344330357,500.0,4999.929276866814,4999.93
0.002,500,4999.9267836369245,1.0,1.0,500.00000664260017,500.0,1.0,,5.431875e-20,0.005376941224185269,0.0020000003,0.07326287,4811.7354,1.0,4999.9267836369245,0.002,0.005376941224185269,500.0,4999.9267836369245,4999.9277
